gene.symbol	gene.arm	arm.ngenes	arm.amp.freq	arm.amp.qvalue	arm.del.freq	arm.del.qvalue	peak.wide.boundary.hg19	peak.qvalue	peak.residual.qvalue	peak.cytoband	peak.oncogenes	peak.ngenes	peak.size	peak.gene.pos	gene.loc.hg19	focal.amp.high	focal.amp.low	focal.amp.high.freq	focal.amp.low.freq	focal.amp.max	focal.del.high	focal.del.low	focal.del.min	focal.del.high.freq	focal.del.low.freq	focal.cnv.exp.cor	focal.cnv.exp.cor.pvalue	focal.amphigh.exp.lfc	focal.amplow.exp.lfc	focal.amp.exp.lfc	nsamples.x	all.amp.high	all.amp.low	all.amp.high.freq	all.amp.low.freq	all.amp.max	all.del.high	all.del.low	all.del.high.freq	all.del.low.freq	all.del.min	all.cnv.exp.cor	all.cnv.exp.cor.pvalue	all.amphigh.exp.lfc	all.amplow.exp.lfc	all.amp.exp.lfc	nsamples.y	cancer.code	cancer.name
PARP2	14q	938	0.24	0.999	0.55	0.0767	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7	0	0.125	1.263	0	3	-0.897	0	0.0535714285714286	0.49677461499236	0.000114403859827301	0	0	0	56	0	13	0	0.232142857142857	1.263	0	26	0	0.464285714285714	-0.897	0.856235795499294	7.92234799469696e-17	0	0.351592074767705	0.351592074767705	56	ucs	Uterine Carcinosarcoma
PARP2	14q	938	0.04	0.983	0.01	0.984	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	80	0	3	0	0.0375	0.73	0	1	0	0.0125	-0.958	0.425695415093329	8.26361924081465e-05	0	0	0	80	uvm	Uveal Melanoma
PARP3	3p	644	0.19	1	0.26	0.999	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	4	0.0111111111111111	0.0444444444444444	0.903	1	1	-0.566	0.0111111111111111	0.0111111111111111	0.21567974274889	0.0595834103757227	0	0	0	90	1	13	0.0111111111111111	0.144444444444444	1.243	0	20	0	0.222222222222222	-0.854	0.213746864344311	0.0619606021799259	0	0.60507809653864	0.683422245189253	90	acc	Adrenocortical Carcinoma
PARP3	3p	644	0.38	0.000122	0.22	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	11	0.00490196078431373	0.0269607843137255	1.561	18	45	-1.423	0.0441176470588235	0.110294117647059	0.271175560419763	2.72219162604148e-08	0	-0.716142923345527	-0.518400408923158	408	4	93	0.00980392156862745	0.227941176470588	1.561	6	113	0.0147058823529412	0.276960784313726	-1.073	0.282082232865454	6.9837545176642e-09	0	-0.0753503709829806	-0.0826014729762576	408	blca	Bladder Urothelial Carcinoma
PARP3	3p	644	0.14	1	0.21	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	11	0	0.0101851851851852	1.206	22	136	-1.372	0.0203703703703704	0.125925925925926	0.255507217944449	1.93984527973736e-17	0	-0.822533513718272	-0.822533513718272	1080	0	91	0	0.0842592592592593	0.943	6	337	0.00555555555555556	0.312037037037037	-1.063	0.391596613174565	1.30096803205758e-40	0	-0.0841420941006019	-0.0841420941006019	1080	brca	 Breast Invasive Carcinoma
PARP3	3p	644	0.26	0.057	0.43	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	0.00677966101694915	0.687	2	17	-0.884	0.00677966101694915	0.0576271186440678	0.113360729422258	0.0529851315178932	0	0	0	295	0	29	0	0.0983050847457627	0.866	6	116	0.0203389830508475	0.393220338983051	-0.934	0.366069379299771	1.08960844589813e-10	0	0.190056099798944	0.190056099798944	295	cesc	Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma
PARP3	3p	644	0.08	0.988	0.69	3.04e-11	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	5	-0.822	0	0.138888888888889	-0.060779156793358	0.724740210749366	0	0	0	36	0	1	0	0.0277777777777778	0.122	0	29	0	0.805555555555556	-0.891	-0.096010296010296	0.576208763357187	0	0	0	36	chol	Cholangiocarcinoma
PARP3	3p	644	0.11	1	0.14	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	4	17	-1.225	0.00886917960088692	0.0376940133037694	0.185591837858701	6.56947047873022e-05	0	0	0	451	0	35	0	0.0776053215077605	0.69	1	72	0.00221729490022173	0.159645232815965	-0.983	0.220123785156555	2.0219098414733e-06	0	0.369266690614245	0.369266690614245	451	coad	Colon Adenocarcinoma
PARP3	3p	644	0.23	0.0143	0.11	0.985	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	2	0	-1.02	0.0416666666666667	0	0.210516524882304	0.150943507000996	0	0	0	48	0	10	0	0.208333333333333	0.902	2	4	0.0416666666666667	0.0833333333333333	-1.02	0.395446987699123	0.00540407910927282	0	0.772681699176721	0.772681699176721	48	dlbc	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma
PARP3	3p	644	0.25	1	0.63	5.87e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	0.00543478260869565	0.0108695652173913	1.693	7	19	-0.81	0.0380434782608696	0.103260869565217	0.1596333113252	0.043764819980646	0	0	0	184	1	10	0.00543478260869565	0.0543478260869565	1.721	3	122	0.016304347826087	0.66304347826087	-0.921	0.404550608394348	1.12261571488944e-07	0	0.237635316066365	0.172969248911689	184	esca	Esophageal Carcinoma
PARP3	3p	644	0.11	1	0.08	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7	0	0.0121317157712305	1.198	0	15	-0.939	0	0.0259965337954939	0.0598181443375287	0.473241295652213	0	0	0	577	1	59	0.00173310225303293	0.102253032928943	1.536	0	56	0	0.097053726169844	-0.949	0.156653858733837	0.0589909174097595	0	0.27217992272253	0.27217992272253	577	gbm	Glioblastoma Multiforme
PARP3	3p	644	0.17	1	0.71	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	0.00383141762452107	0.565	9	20	-1.129	0.0172413793103448	0.0383141762452107	0.0466567334841548	0.300699565921268	0	0	0	522	0	10	0	0.0191570881226054	0.66	4	372	0.00766283524904215	0.71264367816092	-0.888	0.293899871185416	2.67522917632529e-11	0	-0.451837907273376	-0.451837907273376	522	hnsc	Head and Neck Squamous Cell Carcinoma
PARP3	3p	644	0.12	0.995	0.17	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	-0.589	0	0.0151515151515152	-0.126587925336144	0.314978100674863	0	0	0	66	0	6	0	0.0909090909090909	1.511	0	11	0	0.166666666666667	-0.944	0.489273423274773	3.53560767130293e-05	0	0	0	66	kich	Kidney Chromophobe
PARP3	3p	644	0.09	1	0.75	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	48	30	-1.134	0.0909090909090909	0.0568181818181818	0.12345063895616	0.00457655466312135	0	0	0	528	0	6	0	0.0113636363636364	1.189	56	409	0.106060606060606	0.774621212121212	-0.885	0.380374229108678	1.49347943349072e-19	0	0	0	528	kirc	Kidney Renal Clear Cell Carcinoma
PARP3	3p	644	0.28	7.48e-15	0.1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	4	-0.885	0	0.0138888888888889	0.18627688126586	0.00155525216341312	0	0	0	288	0	72	0	0.25	1.002	0	26	0	0.0902777777777778	-0.895	0.545013158819708	1.5818801937717e-23	0	0.67375635723161	0.67375635723161	288	kirp	Kidney Renal Papillary Cell Carcinoma
PARP3	3p	644	0.01	0.95	0.02	0.904	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	2	-0.922	0	0.0104712041884817	-0.0069579541056407	0.93713195375204	0	0	0	191	0	1	0	0.00523560209424084	0.369	0	6	0	0.031413612565445	-0.956	0.126308576416501	0.150554243779549	0	0	0	191	laml	Acute Myeloid Leukemia
PARP3	3p	644	0.02	1	0.06	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0.00194931773879142	0.551	7	14	-0.976	0.01364522417154	0.0272904483430799	0.250950428788342	9.79659562403867e-09	0	0	0	513	0	9	0	0.0175438596491228	0.831	8	42	0.0155945419103314	0.0818713450292398	-1.238	0.208707564746358	2.08720852115493e-06	0	0	0	513	lgg	Brain Lower Grade Glioma
PARP3	3p	644	0.1	1	0.16	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	6	0.00540540540540541	0.0162162162162162	0.9	2	14	-0.873	0.00540540540540541	0.0378378378378378	0.131794438749063	0.0118420444121112	0	0	0	370	2	36	0.00540540540540541	0.0972972972972973	1.501	1	64	0.0027027027027027	0.172972972972973	-0.939	0.136100805813536	0.00932741422599594	0	0.0178342801573979	0.0652303050350924	370	lihc	Liver Hepatocellular Carcinoma
PARP3	3p	644	0.12	1	0.46	3.18e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	9	0	0.0174418604651163	0.797	1	32	-0.779	0.00193798449612403	0.062015503875969	0.144677348450528	0.000948284778866109	0	0	0	516	0	32	0	0.062015503875969	0.528	1	238	0.00193798449612403	0.461240310077519	-1.061	0.458606818209241	2.35258917900529e-28	0	0.0313171658790345	0.0313171658790345	516	luad	Lung Adenocarcinoma
PARP3	3p	644	0.26	1	0.82	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	0	0.00798403193612774	0.789	15	39	-1.213	0.029940119760479	0.0778443113772455	0.05832575719736	0.193347907602108	0	0	0	501	0	3	0	0.00598802395209581	0.561	5	430	0.00998003992015968	0.858283433133733	-0.966	0.301757127630887	5.77972916395259e-12	0	0	0	501	lusc	Lung Squamous Cell Carcinoma
PARP3	3p	644	0.22	0.224	0.11	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	7	36	-0.976	0.0804597701149425	0.413793103448276	0.13426843968464	0.217753523841228	0	0	0	87	0	8	0	0.0919540229885057	1.118	1	44	0.0114942528735632	0.505747126436782	-0.988	0.299116914603926	0.00514738673533622	0	0	0	87	meso	 Mesothelioma
PARP3	3p	644	0.31	1	0.26	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	32	0.00518134715025907	0.0552677029360967	1.244	9	101	-1.524	0.0155440414507772	0.174438687392055	0.260221865534351	3.84962023497149e-07	0	0.477515505225451	0.499606815226268	579	5	102	0.00863557858376511	0.176165803108808	1.996	2	189	0.00345423143350604	0.326424870466321	-1.078	0.418526596873428	4.01075167569954e-17	0	0.101936320926384	0.107563167919328	579	ov	Ovarian Serous Cystadenocarcinoma
PARP3	3p	644	0.05	1	0.22	0.0126	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	2	8	-0.658	0.0108695652173913	0.0434782608695652	0.00804451910494038	0.915611028506308	0	0	0	184	0	5	0	0.0271739130434783	0.532	0	49	0	0.266304347826087	-0.71	0.233574992733167	0.00180903824201382	0	0	0	184	paad	Pancreatic Adenocarcinoma
PARP3	3p	644	0	0.997	0.37	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0.00617283950617284	0.133	0	4	-0.928	0	0.0246913580246914	0.0708957795610053	0.371491801945982	0	0	0	162	1	1	0.00617283950617284	0.00617283950617284	0.888	0	63	0	0.388888888888889	-0.936	0.588878753006606	2.10336375799474e-16	0	0	0	162	pcpg	Pheochromocytoma and Paraganglioma
PARP3	3p	644	0.08	0.00299	0.02	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0.00203252032520325	0.658	5	5	-0.761	0.0101626016260163	0.0101626016260163	0.112405772764021	0.0128755498971272	0	0	0	492	0	38	0	0.0772357723577236	0.822	5	12	0.0101626016260163	0.024390243902439	-0.779	0.125712239156226	0.00537169981456397	0	0.221605238003079	0.221605238003079	492	prad	Prostate Adenocarcinoma
PARP3	3p	644	0.18	1	0.11	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0.00606060606060606	0.39	1	10	-0.927	0.00606060606060606	0.0606060606060606	0.163012593973283	0.0370163713128367	0	0	0	165	0	25	0	0.151515151515152	0.715	1	25	0.00606060606060606	0.151515151515152	-0.98	0.187024825498262	0.0164864465155656	0	0.12850316105566	0.12850316105566	165	read	Rectum Adenocarcinoma
PARP3	3p	644	0.17	1	0.27	0.832	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	10	0.00389105058365759	0.0389105058365759	2.143	4	24	-1.124	0.0155642023346304	0.0933852140077821	0.254930881325262	3.80219057241784e-05	0	-0.0397509877715745	0.125984144170117	257	1	45	0.00389105058365759	0.175097276264591	2.153	5	60	0.0194552529182879	0.233463035019455	-1.133	0.439352931974299	1.85215540636628e-13	0	0.193357188667241	0.225946540140083	257	sarc	Sarcoma
PARP3	3p	644	0.21	1	0.2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3	0.00272479564032698	0.00817438692098093	2.552	5	20	-1.65	0.0136239782016349	0.0544959128065395	0.210515337735301	4.92416262451492e-05	0	0	0	367	1	63	0.00272479564032698	0.171662125340599	2.573	0	73	0	0.198910081743869	-0.951	0.336776928109629	3.71278474517653e-11	0	0.291889129203383	0.294892514631709	367	skcm	Skin Cutaneous Melanoma
PARP3	3p	644	0.12	1	0.26	0.0264	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	0.00680272108843537	0.654	8	50	-0.715	0.018140589569161	0.113378684807256	0.126426713100792	0.0144204130400501	0	0	0	441	0	26	0	0.0589569160997732	0.808	6	144	0.0136054421768707	0.326530612244898	-0.838	0.298599817625224	3.85659903109479e-09	0	0.204163464184822	0.204163464184822	441	stad	Stomach Adenocarcinoma
PARP3	3p	644	0.22	1	0.25	1	chr3:47912704-109363046	0.23596	0.23596	3p13	CBLB,MITF,TFG	381	61450342	all within	chr3:51976361-51982883	1	5	0.00666666666666667	0.0333333333333333	1.044	0	2	-0.398	0	0.0133333333333333	0.0267828423961826	0.744926929108099	0	0	0	150	1	29	0.00666666666666667	0.193333333333333	1.044	0	30	0	0.2	-0.501	0.249048097112415	0.00211732954910157	0	0.173304741920936	0.18108369465439	150	tgct	Testicular Germ Cell Tumors
PARP3	3p	644	0.01	0.995	0.01	0.995	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	499	0	3	0	0.00601202404809619	0.476	0	3	0	0.00601202404809619	-0.462	0.0108250480986136	0.810333173167367	0	0	0	499	thca	Thyroid Carcinoma
PARP3	3p	644	0.01	0.993	0.1	0.0294	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	1	0	-0.966	0.00813008130081301	0	0.158776837207489	0.0859226766183662	0	0	0	123	0	0	0	0	0.021	0	13	0	0.105691056910569	-0.814	-0.202080227307675	0.0282010694184639	0	0	0	123	thym	Thymoma
PARP3	3p	644	0.1	1	0.11	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	9	0.0204081632653061	0.0166975881261596	1.583	2	28	-0.884	0.00371057513914657	0.051948051948052	0.15325934913152	0.000355642948788696	0.570110041281542	0	0.305737890728849	539	10	48	0.0185528756957328	0.0890538033395176	1.655	1	69	0.00185528756957328	0.128014842300557	-0.95	0.181792104823777	2.17438988728419e-05	0.709385143847698	0.149964858575282	0.248108768272197	539	ucec	Uterine Corpus Endometrial Carcinoma
PARP3	3p	644	0.27	0.999	0.49	0.534	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	1	10	-1.303	0.0178571428571429	0.178571428571429	0.207732535183756	0.128045336746477	0	0	0	56	0	7	0	0.125	0.668	0	35	0	0.625	-1.236	0.647763347763348	2.16457070102346e-07	0	0	0	56	ucs	Uterine Carcinosarcoma
PARP3	3p	644	0	0.983	0.54	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	0.0125	0	0.708	0	1	-0.961	0	0.0125	0.133517804877886	0.237714180226935	0	0	0	80	0	0	0	0	0.062	0	44	0	0.55	-1.072	0.706539895406053	2.43797819883847e-13	0	0	0	80	uvm	Uveal Melanoma
PARP4	13q	560	0.12	1	0.46	0.0108	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	0.0222222222222222	0.696	0	4	-0.958	0	0.0444444444444444	0.101586295848459	0.379339996731241	0	0	0	90	0	6	0	0.0666666666666667	1.62	1	40	0.0111111111111111	0.444444444444444	-1.123	0.364672477815765	0.00111132390540507	0	0	0	90	acc	Adrenocortical Carcinoma
PARP4	13q	560	0.31	0.86	0.28	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	27	0.0147058823529412	0.0661764705882353	1.944	8	29	-1.57	0.0196078431372549	0.071078431372549	0.138834152974984	0.00501825568978476	0	0.176123340197859	0.337587498942133	408	4	106	0.00980392156862745	0.259803921568627	1.639	3	89	0.00735294117647059	0.218137254901961	-0.915	0.411186552835761	4.89942877615034e-18	0	0.330286756262616	0.337016167533744	408	blca	Bladder Urothelial Carcinoma
PARP4	13q	560	0.14	1	0.44	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	71	0.0212962962962963	0.0657407407407407	4.21	15	55	-1.096	0.0138888888888889	0.0509259259259259	0.120006896864614	8.18718277389601e-05	0.561453887348911	0.187004700701497	0.278625246370545	1080	14	118	0.012962962962963	0.109259259259259	3.568	9	413	0.00833333333333333	0.382407407407407	-1.006	0.320602549796297	4.75440422407589e-27	0.939099059390736	0.259167476616932	0.332958501104011	1080	brca	 Breast Invasive Carcinoma
PARP4	13q	560	0.12	1	0.3	0.000223	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	9	0.00677966101694915	0.0305084745762712	1.816	6	31	-1.707	0.0203389830508475	0.105084745762712	0.301799435798048	1.45516965677709e-07	0	0	0.360187134208602	295	1	26	0.00338983050847458	0.088135593220339	1.338	3	95	0.0101694915254237	0.322033898305085	-1.029	0.584397639632948	3.88556284840065e-28	0	0.45312822793932	0.478616157213509	295	cesc	Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma
PARP4	13q	560	0.15	0.988	0.48	0.000378	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	4	-0.55	0	0.111111111111111	0.230646393459201	0.175937856500119	0	0	0	36	0	3	0	0.0833333333333333	0.437	0	18	0	0.5	-0.88	0.584979729636589	0.00017891162498406	0	0	0	36	chol	Cholangiocarcinoma
PARP4	13q	560	0.58	0	0.07	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	28	0.0266075388026608	0.0620842572062084	3.958	5	2	-1.815	0.0110864745011086	0.00443458980044346	0.256965028418487	2.51719830042653e-08	1.07990213015974	0.539554746106854	0.688150276721398	451	24	246	0.0532150776053215	0.545454545454545	3.657	1	7	0.00221729490022173	0.0155210643015521	-0.416	0.64211483060853	1.7568415136311e-54	1.11460219139748	0.629540716486989	0.672340258390856	451	coad	Colon Adenocarcinoma
PARP4	13q	560	0.11	0.692	0.07	0.985	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0.0208333333333333	0.784	1	2	-0.844	0.0208333333333333	0.0416666666666667	0.201422767495633	0.169805083625278	0	0	0	48	0	6	0	0.125	0.784	1	5	0.0208333333333333	0.104166666666667	-0.935	0.0853512913136187	0.564075954496693	0	0	0	48	dlbc	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma
PARP4	13q	560	0.38	1	0.48	0.00615	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	11	0.0217391304347826	0.0597826086956522	2.697	2	17	-1.474	0.0108695652173913	0.0923913043478261	0.299156027073523	0.000121653748177899	0	0.736679330729619	0.620063202692371	184	6	38	0.0326086956521739	0.206521739130435	2.202	0	73	0	0.396739130434783	-0.803	0.588281913305679	2.84463600568607e-16	0	0.671093015941008	0.657123610515647	184	esca	Esophageal Carcinoma
PARP4	13q	560	0.02	1	0.33	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	8	0.00693240901213172	0.0138648180242634	1.303	1	24	-1.06	0.00173310225303293	0.0415944540727903	0.279504167503633	0.000634113203065097	0	0	0.240598826895504	577	0	19	0	0.0329289428076256	1.092	2	196	0.00346620450606586	0.339688041594454	-1.202	0.416910358604443	1.6534996701936e-07	0	-0.0261558156753106	-0.0261558156753106	577	gbm	Glioblastoma Multiforme
PARP4	13q	560	0.16	1	0.36	1.46e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	9	0.00191570881226054	0.0172413793103448	1.196	13	63	-1.349	0.024904214559387	0.120689655172414	0.269498470052638	1.14528639062669e-09	0	0	-0.0412943042550573	522	1	43	0.00191570881226054	0.0823754789272031	0.717	3	221	0.00574712643678161	0.423371647509579	-0.879	0.471716053859587	9.75283910997821e-29	0	0.25835010717426	0.250920243799641	522	hnsc	Head and Neck Squamous Cell Carcinoma
PARP4	13q	560	0.09	0.995	0.67	2.4e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	-0.571	0	0.0151515151515152	0.0599627014750154	0.635156314919591	0	0	0	66	0	2	0	0.0303030303030303	0.713	0	43	0	0.651515151515151	-0.959	0.484701461769941	4.2851401912974e-05	0	0	0	66	kich	Kidney Chromophobe
PARP4	13q	560	0.05	1	0.14	0.0775	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	0.00189393939393939	0	4.306	1	10	-0.766	0.00189393939393939	0.0189393939393939	0.157801088112636	0.000279822061835896	0	0	0	528	1	20	0.00189393939393939	0.0378787878787879	3.632	1	78	0.00189393939393939	0.147727272727273	-0.841	0.21965753790836	3.6173885634785e-07	0	0.313751381839706	0.381468158944664	528	kirc	Kidney Renal Clear Cell Carcinoma
PARP4	13q	560	0.11	1	0.09	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0.00347222222222222	0.743	0	1	-0.359	0	0.00347222222222222	0.0197512159452831	0.739441541228911	0	0	0	288	1	29	0.00347222222222222	0.100694444444444	1.043	0	24	0	0.0833333333333333	-0.965	0.251896524389081	1.62505452331362e-05	0	0.762022254327996	0.72231381868907	288	kirp	Kidney Renal Papillary Cell Carcinoma
PARP4	13q	560	0.03	0.0798	0.01	0.949	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	191	0	6	0	0.031413612565445	1.182	0	1	0	0.00523560209424084	-0.279	-0.0142522409199242	0.871645154910224	0	0	0	191	laml	Acute Myeloid Leukemia
PARP4	13q	560	0.01	1	0.23	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	7	0.00194931773879142	0.01364522417154	0.819	10	12	-1.899	0.0194931773879142	0.0233918128654971	0.120043167399906	0.0067532728460473	0	0	0	513	1	4	0.00194931773879142	0.00779727095516569	0.562	10	117	0.0194931773879142	0.228070175438596	-1.002	0.241442135313679	3.58528949493258e-08	0	0	0	513	lgg	Brain Lower Grade Glioma
PARP4	13q	560	0.09	1	0.35	6.19e-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	11	0.0108108108108108	0.0297297297297297	3.181	6	26	-1.642	0.0162162162162162	0.0702702702702703	0.166094461909964	0.00147225333562862	0	0.0914928858010544	0.200217343541646	370	1	22	0.0027027027027027	0.0594594594594595	2.822	1	135	0.0027027027027027	0.364864864864865	-0.983	0.41929416038711	6.24482869087283e-17	0	0.312801996049132	0.336926362672093	370	lihc	Liver Hepatocellular Carcinoma
PARP4	13q	560	0.16	1	0.53	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	11	0.00193798449612403	0.0213178294573643	1.083	10	45	-1.474	0.0193798449612403	0.0872093023255814	0.178673278290411	4.24672135684172e-05	0	0.124078025296354	0.0327441361321439	516	1	41	0.00193798449612403	0.0794573643410853	0.857	11	280	0.0213178294573643	0.542635658914729	-0.917	0.491646507347713	6.12698214476247e-33	0	0.1895901754718	0.15595793799	516	luad	Lung Adenocarcinoma
PARP4	13q	560	0.2	1	0.67	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	22	0.00598802395209581	0.0439121756487026	0.904	7	56	-1.179	0.0139720558882236	0.111776447105788	0.15158355919841	0.000680594913345544	0	0.222843406878233	0.193227983662863	501	0	37	0	0.0738522954091816	0.904	1	342	0.00199600798403194	0.682634730538922	-1.098	0.391584202910062	9.81671801992942e-20	0	0.425092217653057	0.425092217653057	501	lusc	Lung Squamous Cell Carcinoma
PARP4	13q	560	0.09	0.997	0.4	7.43e-10	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	1	10	-0.957	0.0114942528735632	0.114942528735632	0.0880668480107799	0.420060715279759	0	0	0	87	0	1	0	0.0114942528735632	0.15	0	41	0	0.471264367816092	-0.957	0.519853382402828	2.90588163179432e-07	0	0	0	87	meso	 Mesothelioma
PARP4	13q	560	0.22	1	0.6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	48	0.0259067357512953	0.0829015544041451	4.114	6	75	-1.503	0.0103626943005181	0.129533678756477	0.279655461302314	4.48486100945377e-08	0.787918713274041	0.314620352233466	0.419797765798038	579	8	70	0.0138169257340242	0.120898100172712	3.219	3	331	0.00518134715025907	0.57167530224525	-1.293	0.555059217285877	2.7594801428698e-31	0	0.36278080983573	0.381229457039235	579	ov	Ovarian Serous Cystadenocarcinoma
PARP4	13q	560	0.17	0.927	0.13	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	0.0108695652173913	0.00543478260869565	0.522	1	0	-0.688	0.00543478260869565	0	-0.0468532701311548	0.536912234002656	0	0	0	184	1	27	0.00543478260869565	0.146739130434783	1.45	0	19	0	0.103260869565217	-0.642	0.166369076714232	0.0273272699265968	0	0.174764502713651	0.151032227648968	184	paad	Pancreatic Adenocarcinoma
PARP4	13q	560	0.06	0.997	0.05	0.999	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	162	1	9	0.00617283950617284	0.0555555555555556	0.906	0	7	0	0.0432098765432099	-1.011	-0.0442692600492978	0.577110298552966	0	0	-0.0437380603117861	162	pcpg	Pheochromocytoma and Paraganglioma
PARP4	13q	560	0.02	1	0.16	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	9	0.016260162601626	0.0182926829268293	1.401	7	15	-0.882	0.0142276422764228	0.0304878048780488	0.105734896449306	0.0193495411327166	0	0	0.0788019770148232	492	1	16	0.00203252032520325	0.032520325203252	0.78	11	59	0.0223577235772358	0.119918699186992	-1.051	0.0818556847421716	0.0705277354680771	0	0.205912260638825	0.179356323158273	492	prad	Prostate Adenocarcinoma
PARP4	13q	560	0.72	0	0.12	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	15	0.0181818181818182	0.0909090909090909	2.175	1	6	-0.975	0.00606060606060606	0.0363636363636364	0.168925133862787	0.0305939265651416	0	0.29861852289009	0.409518779110828	165	8	109	0.0484848484848485	0.660606060606061	3.657	0	7	0	0.0424242424242424	-0.798	0.674897533672159	3.80936714357368e-23	0	0.829273533948994	0.852228300965676	165	read	Rectum Adenocarcinoma
PARP4	13q	560	0.12	1	0.55	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	30	0.0428015564202335	0.116731517509728	2.895	4	28	-1.328	0.0155642023346304	0.108949416342412	0.269876184432205	1.24385508883812e-05	0.576023867167002	0.353461287529968	0.413173199139904	257	6	19	0.0233463035019455	0.0739299610894942	2.281	3	127	0.0116731517509728	0.494163424124514	-1.17	0.506542617812896	5.02646374489626e-18	0	0.360254778277384	0.523818600942397	257	sarc	Sarcoma
PARP4	13q	560	0.32	0.0886	0.3	0.204	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	7	0.00272479564032698	0.0190735694822888	2.246	0	12	-1.08	0	0.0326975476839237	0.0962994220250515	0.0657251519205033	0	0	0	367	1	94	0.00272479564032698	0.256130790190736	1.638	0	81	0	0.220708446866485	-1.287	0.360762185292973	1.08443695762256e-12	0	0.292868287821044	0.293017413666635	367	skcm	Skin Cutaneous Melanoma
